Event,Value,Timestamp
thrshldpsscntdngrttl_nrml,1,00:56
stppsscount_nrml,1,00:57
stppsscount_nrml,2,00:58
stppsscount_nrml,3,00:58
stppsscount_nrml,4,00:59
stppsscount_nrml,5,01:00
stppsscount_nrml,6,01:00
stppsscount_nrml,7,01:01
task_advance,1,01:32
thrshldpsscntdngrttl_nrml,2,01:44
stppsscount_nrml,8,01:45
stppsscount_nrml,9,01:45
stppsscount_nrml,10,01:46
stppsscount_nrml,11,01:47
stppsscount_nrml,12,01:47
stppsscount_nrml,13,01:48
stppsscount_nrml,14,01:49
stppsscount_nrml,15,01:49
stppsscount_nrml,16,01:50
stppsscount_nrml,17,01:51
stppsscount_nrml,18,01:52
stppsscount_nrml,19,01:52
stppsscount_nrml,20,01:53
stppsscount_nrml,21,01:54
stppsscount_nrml,22,01:54
stppsscount_nrml,23,01:55
wrong_entry,N/A,03:33
thrshldpsscntdngrttl_nrml,3,04:02
stppsscount_nrml,24,04:02
stppsscount_nrml,25,04:03
stppsscount_nrml,26,04:04
stppsscount_nrml,27,04:05
task_advance,2,04:18
danger_zone_start,ai_handler,04:28
thrshldpsscntttl_dngr,1,04:43
ai_incorrectlogging,1,04:43
stppsscount_dngr,1,04:43
thrshldpsscntttl_dngr,1,05:00
ai_incorrectlogging,2,05:00
stppsscount_dngr,1,05:00
thrshldpsscntttl_dngr,2,05:10
ai_incorrectlogging,3,05:10
stppsscount_dngr,2,05:10
wrong_entry,N/A,05:16
thrshldpsscntttl_dngr,1,05:19
ai_incorrectlogging,4,05:20
stppsscount_dngr,1,05:20
thrshldpsscntttl_dngr,3,05:30
ai_incorrectlogging,5,05:30
stppsscount_dngr,3,05:30
ai_correctlogging,1,05:43
thrshldpsscntttl_dngr,4,05:45
ai_incorrectlogging,6,05:45
stppsscount_dngr,4,05:45
task_advance,3,05:55
ai_correctlogging,2,06:16
ai_correctlogging,3,06:40
ai_correctlogging,4,06:43
task_advance,4,06:59
danger_zone_end,ai_handler,07:09
thrshldpsscntdngrttl_nrml,4,07:51
stppsscount_nrml,28,07:51
stppsscount_nrml,29,07:52
stppsscount_nrml,30,07:53
stppsscount_nrml,31,07:53
stppsscount_nrml,32,07:54
stppsscount_nrml,33,07:55
task_advance,5,08:53
thrshldpsscntdngrttl_nrml,5,09:20
stppsscount_nrml,34,09:20
stppsscount_nrml,35,09:21
stppsscount_nrml,36,09:22
collision,1,09:28
thrshldpsscntdngrttl_nrml,6,10:04
stppsscount_nrml,37,10:05
stppsscount_nrml,38,10:06
stppsscount_nrml,39,10:06
stppsscount_nrml,40,10:07
stppsscount_nrml,41,10:08
stppsscount_nrml,42,10:09
stppsscount_nrml,43,10:09
stppsscount_nrml,44,10:10
stppsscount_nrml,45,10:11
stppsscount_nrml,46,10:11
task_advance,6,10:33
danger_zone_start,operator_handler,10:43
thrshldpsscntttl_dngr,5,10:59
stppsscount_dngr,5,11:01
stppsscount_dngr,6,11:04
stppsscount_dngr,7,11:06
stppsscount_dngr,8,11:09
stppsscount_dngr,9,11:11
stppsscount_dngr,10,11:14
stppsscount_dngr,11,11:16
stppsscount_dngr,12,11:19
stppsscount_dngr,13,11:21
stppsscount_dngr,14,11:24
stppsscount_dngr,15,11:26
stppsscount_dngr,16,11:29
stppsscount_dngr,17,11:31
stppsscount_dngr,18,11:34
stppsscount_dngr,19,11:36
stppsscount_dngr,20,11:39
thrshldpsscntttl_dngr,2,11:40
stppsscount_dngr,2,11:42
stppsscount_dngr,21,11:42
stppsscount_dngr,3,11:44
stppsscount_dngr,22,11:45
stppsscount_dngr,4,11:46
stppsscount_dngr,23,11:47
stppsscount_dngr,5,11:48
stppsscount_dngr,6,11:50
stppsscount_dngr,24,11:50
stppsscount_dngr,7,11:52
stppsscount_dngr,25,11:52
stppsscount_dngr,8,11:54
stppsscount_dngr,26,11:55
thrshldpsscntttl_dngr,2,11:55
stppsscount_dngr,9,11:56
stppsscount_dngr,2,11:56
stppsscount_dngr,27,11:57
stppsscount_dngr,3,11:57
stppsscount_dngr,10,11:58
stppsscount_dngr,4,11:58
stppsscount_dngr,5,11:59
stppsscount_dngr,11,12:00
stppsscount_dngr,28,12:00
stppsscount_dngr,6,12:00
stppsscount_dngr,7,12:01
stppsscount_dngr,12,12:02
stppsscount_dngr,29,12:02
stppsscount_dngr,8,12:02
stppsscount_dngr,9,12:03
stppsscount_dngr,13,12:04
stppsscount_dngr,10,12:04
stppsscount_dngr,30,12:05
stppsscount_dngr,11,12:05
task_advance,7,12:05
stppsscount_dngr,14,12:06
stppsscount_dngr,12,12:06
stppsscount_dngr,31,12:07
stppsscount_dngr,13,12:07
stppsscount_dngr,15,12:08
stppsscount_dngr,32,12:10
stppsscount_dngr,16,12:10
stppsscount_dngr,17,12:12
stppsscount_dngr,33,12:12
stppsscount_dngr,18,12:14
stppsscount_dngr,34,12:15
stppsscount_dngr,19,12:16
stppsscount_dngr,35,12:17
stppsscount_dngr,20,12:18
stppsscount_dngr,36,12:20
stppsscount_dngr,21,12:20
stppsscount_dngr,22,12:22
stppsscount_dngr,37,12:22
stppsscount_dngr,23,12:24
