Event,Value,Timestamp
task_advance,1,01:00
thrshldpsscntdngrttl_nrml,1,01:38
stppsscount_nrml,1,01:39
wrong_entry,N/A,03:08
thrshldpsscntdngrttl_nrml,2,04:28
stppsscount_nrml,2,04:28
stppsscount_nrml,3,04:29
task_advance,2,05:06
danger_zone_start,ai_handler,05:16
thrshldpsscntttl_dngr,1,05:48
ai_incorrectlogging,1,05:48
stppsscount_dngr,1,05:48
thrshldpsscntttl_dngr,2,06:01
ai_incorrectlogging,2,06:01
stppsscount_dngr,2,06:01
ai_correctlogging,1,06:09
ai_correctlogging,2,06:11
thrshldpsscntttl_dngr,1,06:12
ai_incorrectlogging,3,06:12
stppsscount_dngr,1,06:12
thrshldpsscntttl_dngr,3,06:24
ai_incorrectlogging,4,06:25
stppsscount_dngr,3,06:25
task_advance,3,06:32
thrshldpsscntttl_dngr,4,06:35
ai_incorrectlogging,5,06:35
stppsscount_dngr,4,06:35
thrshldpsscntttl_dngr,5,06:45
ai_incorrectlogging,6,06:45
stppsscount_dngr,5,06:45
ai_correctlogging,3,07:07
ai_correctlogging,4,07:07
ai_correctlogging,5,07:45
ai_correctlogging,6,08:02
ai_correctlogging,7,08:03
danger_zone_end,ai_handler,08:27
wrong_entry,N/A,08:48
thrshldpsscntdngrttl_nrml,3,09:09
stppsscount_nrml,4,09:10
stppsscount_nrml,5,09:11
thrshldpsscntdngrttl_nrml,4,10:35
thrshldpsscntdngrttl_nrml,5,11:18
stppsscount_nrml,6,11:19
stppsscount_nrml,7,11:19
stppsscount_nrml,8,11:20
stppsscount_nrml,9,11:21
stppsscount_nrml,10,11:21
stppsscount_nrml,11,11:22
stppsscount_nrml,12,11:23
stppsscount_nrml,13,11:24
stppsscount_nrml,14,11:24
stppsscount_nrml,15,11:25
stppsscount_nrml,16,11:26
stppsscount_nrml,17,11:26
stppsscount_nrml,18,11:27
stppsscount_nrml,19,11:28
stppsscount_nrml,20,11:28
stppsscount_nrml,21,11:29
stppsscount_nrml,22,11:30
stppsscount_nrml,23,11:31
stppsscount_nrml,24,11:31
stppsscount_nrml,25,11:32
stppsscount_nrml,26,11:33
stppsscount_nrml,27,11:33
stppsscount_nrml,28,11:34
stppsscount_nrml,29,11:35
stppsscount_nrml,30,11:35
stppsscount_nrml,31,11:36
stppsscount_nrml,32,11:37
stppsscount_nrml,33,11:38
stppsscount_nrml,34,11:38
stppsscount_nrml,35,11:39
stppsscount_nrml,36,11:40
stppsscount_nrml,37,11:40
stppsscount_nrml,38,11:41
stppsscount_nrml,39,11:42
stppsscount_nrml,40,11:42
stppsscount_nrml,41,11:43
stppsscount_nrml,42,11:44
stppsscount_nrml,43,11:45
stppsscount_nrml,44,11:45
stppsscount_nrml,45,11:46
stppsscount_nrml,46,11:47
wrong_entry,N/A,11:47
stppsscount_nrml,47,11:47
stppsscount_nrml,48,11:48
stppsscount_nrml,49,11:49
stppsscount_nrml,50,11:49
stppsscount_nrml,51,11:50
stppsscount_nrml,52,11:51
stppsscount_nrml,53,11:52
stppsscount_nrml,54,11:52
stppsscount_nrml,55,11:53
stppsscount_nrml,56,11:54
stppsscount_nrml,57,11:54
stppsscount_nrml,58,11:55
stppsscount_nrml,59,11:56
stppsscount_nrml,60,11:56
stppsscount_nrml,61,11:57
stppsscount_nrml,62,11:58
stppsscount_nrml,63,11:59
stppsscount_nrml,64,11:59
stppsscount_nrml,65,12:00
stppsscount_nrml,66,12:01
stppsscount_nrml,67,12:01
thrshldpsscntdngrttl_nrml,6,12:44
wrong_entry,N/A,13:00
thrshldpsscntdngrttl_nrml,7,13:27
stppsscount_nrml,68,13:27
stppsscount_nrml,69,13:28
stppsscount_nrml,70,13:29
wrong_entry,N/A,13:41
thrshldpsscntdngrttl_nrml,8,14:12
task_advance,4,15:02
thrshldpsscntdngrttl_nrml,9,16:18
stppsscount_nrml,71,16:19
stppsscount_nrml,72,16:20
stppsscount_nrml,73,16:20
stppsscount_nrml,74,16:21
stppsscount_nrml,75,16:22
task_advance,5,16:30
thrshldpsscntdngrttl_nrml,10,17:04
task_advance,6,17:33
danger_zone_start,operator_handler,17:43
thrshldpsscntttl_dngr,6,17:59
thrshldpsscntttl_dngr,1,18:46
stppsscount_dngr,1,18:48
stppsscount_dngr,2,18:50
stppsscount_dngr,3,18:52
thrshldpsscntttl_dngr,2,19:04
stppsscount_dngr,4,19:06
stppsscount_dngr,5,19:08
stppsscount_dngr,6,19:10
task_advance,7,19:20
wrong_entry,N/A,20:20
task_advance,8,20:52
danger_zone_end,operator_handler,21:07
thrshldpsscntdngrttl_nrml,11,21:49
stppsscount_nrml,76,21:50
stppsscount_nrml,77,21:51
stppsscount_nrml,78,21:52
CHOICE,NO,22:03
task_advance,9,23:11
collision,1,23:45
task_advance,10,24:58
danger_zone_start,operator_handler,25:08
thrshldpsscntttl_dngr,3,25:23
calibration,1,26:55
task_advance,11,28:49
calibration,1,30:57
task_advance,12,32:56
danger_zone_end,operator_handler,33:06
duplicated_entry,N/A,34:17
thrshldpsscntdngrttl_nrml,12,34:31
duplicated_entry,N/A,35:47
thrshldpsscntdngrttl_nrml,13,35:55
thrshldpsscntdngrttl_nrml,14,36:38
duplicated_entry,N/A,37:52
thrshldpsscntdngrttl_nrml,15,39:27
stppsscount_nrml,79,39:27
stppsscount_nrml,80,39:28
stppsscount_nrml,81,39:29
stppsscount_nrml,82,39:29
stppsscount_nrml,83,39:30
stppsscount_nrml,84,39:31
stppsscount_nrml,85,39:32
stppsscount_nrml,86,39:32
stppsscount_nrml,87,39:33
stppsscount_nrml,88,39:34
stppsscount_nrml,89,39:34
stppsscount_nrml,90,39:35
stppsscount_nrml,91,39:36
stppsscount_nrml,92,39:36
stppsscount_nrml,93,39:37
stppsscount_nrml,94,39:38
stppsscount_nrml,95,39:39
stppsscount_nrml,96,39:39
stppsscount_nrml,97,39:40
stppsscount_nrml,98,39:41
stppsscount_nrml,99,39:41
stppsscount_nrml,100,39:42
stppsscount_nrml,101,39:43
stppsscount_nrml,102,39:43
stppsscount_nrml,103,39:44
stppsscount_nrml,104,39:45
stppsscount_nrml,105,39:46
stppsscount_nrml,106,39:46
stppsscount_nrml,107,39:47
stppsscount_nrml,108,39:48
stppsscount_nrml,109,39:48
stppsscount_nrml,110,39:49
stppsscount_nrml,111,39:50
stppsscount_nrml,112,39:50
stppsscount_nrml,113,39:51
stppsscount_nrml,114,39:52
stppsscount_nrml,115,39:53
stppsscount_nrml,116,39:53
stppsscount_nrml,117,39:54
stppsscount_nrml,118,39:55
stppsscount_nrml,119,39:55
stppsscount_nrml,120,39:56
stppsscount_nrml,121,39:57
stppsscount_nrml,122,39:57
thrshldpsscntdngrttl_nrml,16,40:40
duplicated_entry,N/A,41:48
thrshldpsscntdngrttl_nrml,17,42:05
thrshldpsscntdngrttl_nrml,18,42:48
stppsscount_nrml,123,42:48
stppsscount_nrml,124,42:49
stppsscount_nrml,125,42:50
stppsscount_nrml,126,42:50
stppsscount_nrml,127,42:51
duplicated_entry,N/A,43:14
thrshldpsscntdngrttl_nrml,19,43:34
stppsscount_nrml,128,43:35
stppsscount_nrml,129,43:35
stppsscount_nrml,130,43:36
stppsscount_nrml,131,43:37
stppsscount_nrml,132,43:37
stppsscount_nrml,133,43:38
stppsscount_nrml,134,43:39
stppsscount_nrml,135,43:39
stppsscount_nrml,136,43:40
stppsscount_nrml,137,43:41
stppsscount_nrml,138,43:42
stppsscount_nrml,139,43:42
stppsscount_nrml,140,43:43
stppsscount_nrml,141,43:44
stppsscount_nrml,142,43:44
thrshldpsscntdngrttl_nrml,20,44:27
stppsscount_nrml,143,44:28
stppsscount_nrml,144,44:28
stppsscount_nrml,145,44:29
stppsscount_nrml,146,44:30
stppsscount_nrml,147,44:31
stppsscount_nrml,148,44:31
stppsscount_nrml,149,44:32
stppsscount_nrml,150,44:33
stppsscount_nrml,151,44:33
stppsscount_nrml,152,44:34
stppsscount_nrml,153,44:35
stppsscount_nrml,154,44:35
stppsscount_nrml,155,44:36
stppsscount_nrml,156,44:37
stppsscount_nrml,157,44:38
stppsscount_nrml,158,44:38
stppsscount_nrml,159,44:39
stppsscount_nrml,160,44:40
stppsscount_nrml,161,44:40
stppsscount_nrml,162,44:41
stppsscount_nrml,163,44:42
stppsscount_nrml,164,44:42
stppsscount_nrml,165,44:43
stppsscount_nrml,166,44:44
stppsscount_nrml,167,44:45
stppsscount_nrml,168,44:45
stppsscount_nrml,169,44:46
stppsscount_nrml,170,44:47
stppsscount_nrml,171,44:47
stppsscount_nrml,172,44:48
stppsscount_nrml,173,44:49
stppsscount_nrml,174,44:49
stppsscount_nrml,175,44:50
stppsscount_nrml,176,44:51
stppsscount_nrml,177,44:52
stppsscount_nrml,178,44:52
stppsscount_nrml,179,44:53
stppsscount_nrml,180,44:54
stppsscount_nrml,181,44:54
stppsscount_nrml,182,44:55
stppsscount_nrml,183,44:56
stppsscount_nrml,184,44:56
stppsscount_nrml,185,44:57
stppsscount_nrml,186,44:58
stppsscount_nrml,187,44:59
stppsscount_nrml,188,44:59
stppsscount_nrml,189,45:00
stppsscount_nrml,190,45:01
stppsscount_nrml,191,45:01
stppsscount_nrml,192,45:02
stppsscount_nrml,193,45:03
stppsscount_nrml,194,45:03
stppsscount_nrml,195,45:04
stppsscount_nrml,196,45:05
stppsscount_nrml,197,45:06
stppsscount_nrml,198,45:06
stppsscount_nrml,199,45:07
