Event,Value,Timestamp
task_advance,1,01:15
task_advance,2,02:06
danger_zone_start,ai_handler,02:16
thrshldpsscntttl_dngr,1,02:31
ai_incorrectlogging,1,02:31
stppsscount_dngr,1,02:31
thrshldpsscntttl_dngr,1,02:41
ai_incorrectlogging,2,02:41
stppsscount_dngr,1,02:41
thrshldpsscntttl_dngr,2,02:51
ai_incorrectlogging,3,02:51
stppsscount_dngr,2,02:51
thrshldpsscntttl_dngr,1,03:01
ai_incorrectlogging,4,03:01
stppsscount_dngr,1,03:01
thrshldpsscntttl_dngr,2,03:11
ai_incorrectlogging,5,03:11
stppsscount_dngr,2,03:11
thrshldpsscntttl_dngr,3,03:23
ai_incorrectlogging,6,03:24
stppsscount_dngr,3,03:24
wrong_entry,N/A,03:40
ai_correctlogging,1,03:46
ai_correctlogging,2,03:57
task_advance,3,04:19
ai_correctlogging,3,04:24
ai_correctlogging,4,04:41
ai_correctlogging,5,04:53
task_advance,4,05:11
danger_zone_end,ai_handler,05:21
task_advance,5,06:26
wrong_entry,N/A,07:14
task_advance,6,07:54
danger_zone_start,operator_handler,08:04
thrshldpsscntttl_dngr,2,08:19
thrshldpsscntttl_dngr,3,08:36
thrshldpsscntttl_dngr,4,09:20
stppsscount_dngr,4,09:21
wrong_entry,N/A,09:53
calibration,1,11:26
task_advance,7,11:40
task_advance,8,12:53
collision,1,13:06
danger_zone_end,operator_handler,13:08
CHOICE,YES,13:58
duplicated_entry,N/A,14:52
task_advance,9,16:03
wrong_entry,N/A,17:02
wrong_entry,N/A,17:37
task_advance,10,18:24
danger_zone_start,ai_handler,18:34
thrshldpsscntttl_dngr,3,18:44
ai_incorrectlogging,7,18:44
stppsscount_dngr,2,18:44
ai_correctlogging,6,19:28
ai_correctlogging,7,19:33
ai_correctlogging,8,19:40
task_advance,11,19:51
ai_correctlogging,9,20:23
ai_correctlogging,10,20:33
ai_correctlogging,11,20:36
task_advance,12,20:41
danger_zone_end,ai_handler,20:51
duplicated_entry,N/A,21:58
task_advance,13,23:11
end,N/A,23:11
