Event,Value,Timestamp
dialogue_change,start_experiment,
collision,1,00:04
dialogue_change,collision_2,00:04
button_reposnse,A1@d_key=None,00:05
collision,1,00:07
dialogue_change,collision_1,00:07
button_reposnse,A1@d_key=None,00:08
collision,1,00:24
dialogue_change,collision_3,00:24
button_reposnse,A1@d_key=None,00:24
collision,1,00:33
dialogue_change,collision_3,00:33
button_reposnse,A1@d_key=None,00:33
collision,1,00:51
dialogue_change,collision_1,00:51
button_reposnse,A1@d_key=None,00:51
collision,1,01:05
dialogue_change,collision_1,01:05
button_reposnse,A1@d_key=None,01:05
collision,1,01:10
dialogue_change,collision_1,01:10
button_reposnse,A1@d_key=None,01:10
collision,1,01:21
dialogue_change,collision_2,01:21
button_reposnse,A1@d_key=None,01:21
collision,1,01:28
dialogue_change,collision_1,01:28
button_reposnse,A1@d_key=None,01:28
collision,1,01:36
dialogue_change,collision_1,01:36
button_reposnse,A1@d_key=None,01:36
dialogue_change,code_check_2,02:11
button_reposnse,A1@d_key=None,02:11
dialogue_change,end_experiment,02:11
button_reposnse,A1@d_key=None,02:11
dialogue_change,end,02:11
