Event,Value,Timestamp
dialogue_change,start_experiment,
collision,1,00:09
dialogue_change,collision_3,00:09
button_reposnse,A1@d_key=None,00:10
collision,1,00:47
dialogue_change,collision_1,00:47
button_reposnse,A1@d_key=None,00:47
collision,1,01:05
dialogue_change,collision_3,01:05
button_reposnse,A1@d_key=None,01:05
anomally,2,01:11
dialogue_change,emergency,01:13
button_reposnse,A1@d_key=None,01:13
button_reposnse,A1@d_key=None,01:13
button_reposnse,A1@d_key=None,01:13
button_reposnse,A1@d_key=None,01:13
anomally,2,01:13
collision,1,01:21
dialogue_change,collision_1,01:21
button_reposnse,A1@d_key=None,01:21
collision,1,01:51
dialogue_change,collision_1,01:51
button_reposnse,A2@d_key=None,01:51
collision,1,02:28
dialogue_change,collision_3,02:28
button_reposnse,A1@d_key=None,02:28
collision,1,03:06
dialogue_change,collision_3,03:06
button_reposnse,A1@d_key=None,03:06
collision,1,03:10
dialogue_change,collision_2,03:10
button_reposnse,A1@d_key=None,03:11
collision,1,03:15
dialogue_change,collision_2,03:15
button_reposnse,A1@d_key=None,03:15
anomally,2,03:36
dialogue_change,emergency,03:37
button_reposnse,A1@d_key=None,03:37
button_reposnse,A1@d_key=None,03:37
button_reposnse,A1@d_key=None,03:37
anomally,2,03:37
collision,1,04:43
dialogue_change,collision_3,04:43
button_reposnse,A1@d_key=None,04:43
collision,1,04:56
dialogue_change,collision_3,04:56
button_reposnse,A1@d_key=None,04:57
collision,1,05:10
dialogue_change,collision_2,05:10
button_reposnse,A1@d_key=None,05:10
collision,1,05:13
dialogue_change,collision_2,05:13
button_reposnse,A1@d_key=None,05:13
anomally,11,05:32
dialogue_change,emergency,05:33
anomally,2,05:34
collision,1,05:37
dialogue_change,collision_3,05:37
button_reposnse,A1@d_key=None,05:37
collision,1,06:22
dialogue_change,collision_3,06:22
button_reposnse,A1@d_key=None,06:22
collision,1,06:35
dialogue_change,collision_3,06:35
button_reposnse,A1@d_key=None,06:36
collision,1,06:59
dialogue_change,collision_1,06:59
button_reposnse,A1@d_key=None,06:59
collision,1,07:23
dialogue_change,collision_3,07:23
button_reposnse,A1@d_key=None,07:23
collision,1,07:37
dialogue_change,collision_1,07:37
button_reposnse,A1@d_key=None,07:37
collision,1,08:27
dialogue_change,collision_1,08:27
button_reposnse,A1@d_key=None,08:27
collision,1,08:47
dialogue_change,collision_2,08:47
button_reposnse,A2@d_key=None,08:47
collision,1,08:54
dialogue_change,collision_1,08:54
button_reposnse,A1@d_key=None,08:55
anomally,11,09:21
dialogue_change,emergency,09:22
button_reposnse,A1@d_key=None,09:23
button_reposnse,A1@d_key=None,09:23
button_reposnse,A1@d_key=None,09:23
collision,1,09:23
dialogue_change,collision_1,09:23
anomally,11,09:23
button_reposnse,A1@d_key=None,09:23
collision,1,09:29
dialogue_change,collision_1,09:29
button_reposnse,A1@d_key=None,09:29
collision,1,09:39
dialogue_change,collision_2,09:39
button_reposnse,A1@d_key=None,09:39
collision,1,09:48
dialogue_change,collision_2,09:48
button_reposnse,A1@d_key=None,09:48
collision,1,09:53
dialogue_change,collision_3,09:53
button_reposnse,A1@d_key=None,09:53
collision,1,10:02
dialogue_change,collision_1,10:02
button_reposnse,A1@d_key=None,10:03
collision,1,10:31
dialogue_change,collision_1,10:31
button_reposnse,A1@d_key=None,10:31
dialogue_change,code_check_2,11:38
button_reposnse,A1@d_key=None,11:39
dialogue_change,end_experiment,11:39
button_reposnse,A2@d_key=None,11:39
dialogue_change,end,11:39
