Event,Value,Timestamp
task_advance,1,01:17
thrshldpsscntdngrttl_nrml,1,01:38
task_advance,2,02:04
danger_zone_start,ai_handler,02:14
thrshldpsscntttl_dngr,1,02:29
ai_incorrectlogging,1,02:29
stppsscount_dngr,1,02:29
thrshldpsscntttl_dngr,2,02:41
ai_incorrectlogging,2,02:41
stppsscount_dngr,2,02:41
thrshldpsscntttl_dngr,1,02:53
ai_incorrectlogging,3,02:53
stppsscount_dngr,1,02:53
task_advance,3,03:01
thrshldpsscntttl_dngr,3,03:04
ai_incorrectlogging,4,03:04
stppsscount_dngr,3,03:04
ai_correctlogging,1,03:13
thrshldpsscntttl_dngr,2,03:14
ai_incorrectlogging,5,03:14
stppsscount_dngr,2,03:14
collision,1,03:22
thrshldpsscntttl_dngr,3,03:24
ai_incorrectlogging,6,03:24
stppsscount_dngr,3,03:24
task_advance,4,03:57
ai_correctlogging,2,03:59
danger_zone_end,ai_handler,04:07
task_advance,5,04:43
thrshldpsscntdngrttl_nrml,2,04:49
stppsscount_nrml,1,04:50
stppsscount_nrml,2,04:51
stppsscount_nrml,3,04:51
collision,1,04:59
task_advance,6,06:08
danger_zone_start,operator_handler,06:18
thrshldpsscntttl_dngr,4,06:35
thrshldpsscntttl_dngr,5,06:50
thrshldpsscntttl_dngr,1,07:22
task_advance,7,07:56
task_advance,8,09:10
danger_zone_end,operator_handler,09:25
task_advance,9,10:57
CHOICE,NO,11:11
task_advance,10,11:54
danger_zone_start,operator_handler,12:04
thrshldpsscntttl_dngr,2,12:20
stppsscount_dngr,1,12:21
task_advance,11,13:30
task_advance,12,15:13
danger_zone_end,operator_handler,15:23
wrong_entry,N/A,16:23
thrshldpsscntdngrttl_nrml,3,17:29
thrshldpsscntdngrttl_nrml,4,18:54
stppsscount_nrml,4,18:54
duplicated_entry,N/A,20:07
duplicated_entry,N/A,20:53
duplicated_entry,N/A,21:30
task_advance,13,22:14
end,N/A,22:14
