Event,Value,Timestamp
task_advance,1,00:45
task_advance,2,02:01
collision,1,02:11
danger_zone_start,ai_handler,02:11
collision,1,02:16
calibration,1,02:17
ai_correctlogging,1,02:22
ai_correctlogging,2,02:23
thrshldpsscntttl_dngr,1,02:25
ai_incorrectlogging,1,02:25
collision,1,02:27
ai_correctlogging,3,02:31
collision,1,02:31
ai_correctlogging,4,02:31
stppsscount_dngr,1,02:37
collision,1,02:37
thrshldpsscntttl_dngr,1,02:38
ai_incorrectlogging,2,02:38
ai_correctlogging,5,02:38
ai_correctlogging,6,02:38
stppsscount_dngr,1,02:38
thrshldpsscntttl_dngr,1,02:38
ai_incorrectlogging,3,02:38
ai_correctlogging,7,02:38
ai_correctlogging,8,02:38
ai_correctlogging,9,02:38
ai_correctlogging,10,02:45
ai_correctlogging,11,02:45
ai_correctlogging,12,02:47
ai_correctlogging,13,02:53
ai_correctlogging,14,02:54
ai_correctlogging,15,02:58
ai_correctlogging,16,03:02
ai_correctlogging,17,03:02
ai_correctlogging,18,03:07
ai_correctlogging,19,03:10
ai_correctlogging,20,03:11
ai_correctlogging,21,03:18
ai_correctlogging,22,03:19
ai_correctlogging,23,03:20
ai_correctlogging,24,03:27
ai_correctlogging,25,03:28
task_advance,3,03:28
ai_correctlogging,26,03:28
ai_correctlogging,27,03:35
ai_correctlogging,28,03:37
ai_correctlogging,29,03:37
danger_zone_end,ai_handler,03:38
task_advance,4,04:13
wrong_entry,N/A,05:07
task_advance,5,05:32
danger_zone_start,operator_handler,05:42
thrshldpsscntttl_dngr,2,06:49
stppsscount_dngr,2,06:50
thrshldpsscntttl_dngr,3,07:14
task_advance,6,07:24
danger_zone_end,operator_handler,07:39
CHOICE,YES,08:32
task_advance,7,09:09
thrshldpsscntdngrttl_nrml,1,09:24
stppsscount_nrml,1,09:25
task_advance,8,10:02
danger_zone_start,ai_handler,10:12
ai_correctlogging,30,10:22
ai_correctlogging,31,10:22
ai_correctlogging,32,10:22
thrshldpsscntttl_dngr,2,10:32
ai_incorrectlogging,4,10:32
thrshldpsscntttl_dngr,4,10:32
ai_incorrectlogging,5,10:32
ai_correctlogging,33,10:32
task_advance,9,10:36
stppsscount_dngr,1,10:43
stppsscount_dngr,3,10:43
thrshldpsscntttl_dngr,2,10:44
ai_incorrectlogging,6,10:44
danger_zone_end,ai_handler,10:46
task_advance,10,11:27
end,N/A,11:27
thrshldpsscntdngrttl_nrml,2,11:27
thrshldpsscntdngrttl_nrml,3,11:27
stppsscount_nrml,2,11:27
stppsscount_nrml,3,11:27
stppsscount_nrml,4,11:27
stppsscount_nrml,5,11:27
stppsscount_nrml,6,11:27
stppsscount_nrml,7,11:27
stppsscount_nrml,8,11:27
stppsscount_nrml,9,11:27
stppsscount_nrml,10,11:27
stppsscount_nrml,11,11:27
stppsscount_nrml,12,11:27
stppsscount_nrml,13,11:27
stppsscount_nrml,14,11:27
stppsscount_nrml,15,11:27
stppsscount_nrml,16,11:27
stppsscount_nrml,17,11:27
stppsscount_nrml,18,11:27
stppsscount_nrml,19,11:27
stppsscount_nrml,20,11:27
stppsscount_nrml,21,11:27
stppsscount_nrml,22,11:27
stppsscount_nrml,23,11:27
stppsscount_nrml,24,11:27
stppsscount_nrml,25,11:27
stppsscount_nrml,26,11:27
stppsscount_nrml,27,11:27
