Event,Value,Timestamp
task_advance,1,01:01
task_advance,2,02:37
danger_zone_start,ai_handler,02:47
thrshldpsscntttl_dngr,1,03:01
ai_incorrectlogging,1,03:02
stppsscount_dngr,1,03:02
thrshldpsscntttl_dngr,1,03:11
ai_incorrectlogging,2,03:11
stppsscount_dngr,1,03:11
thrshldpsscntttl_dngr,2,03:21
ai_incorrectlogging,3,03:21
stppsscount_dngr,2,03:21
thrshldpsscntttl_dngr,1,03:31
ai_incorrectlogging,4,03:31
stppsscount_dngr,1,03:31
thrshldpsscntttl_dngr,3,03:41
ai_incorrectlogging,5,03:41
stppsscount_dngr,3,03:41
task_advance,3,03:45
thrshldpsscntttl_dngr,2,03:51
ai_incorrectlogging,6,03:51
stppsscount_dngr,2,03:51
ai_correctlogging,1,04:07
wrong_entry,N/A,04:29
ai_correctlogging,2,04:41
ai_correctlogging,3,04:46
task_advance,4,04:57
ai_correctlogging,4,05:03
danger_zone_end,ai_handler,05:07
task_advance,5,05:37
thrshldpsscntdngrttl_nrml,1,05:50
stppsscount_nrml,1,05:50
task_advance,6,06:20
danger_zone_start,operator_handler,06:30
thrshldpsscntttl_dngr,2,06:45
thrshldpsscntttl_dngr,4,07:01
stppsscount_dngr,4,07:02
task_advance,7,07:16
thrshldpsscntttl_dngr,3,07:17
task_advance,8,08:02
danger_zone_end,operator_handler,08:17
task_advance,9,08:54
CHOICE,NO,09:17
task_advance,10,10:07
danger_zone_start,operator_handler,10:17
thrshldpsscntttl_dngr,4,10:32
task_advance,11,10:44
collision,1,11:08
task_advance,12,11:48
collision,1,11:56
danger_zone_end,operator_handler,11:58
collision,1,12:36
thrshldpsscntdngrttl_nrml,2,12:40
thrshldpsscntdngrttl_nrml,3,13:23
stppsscount_nrml,2,13:23
stppsscount_nrml,3,13:24
duplicated_entry,N/A,13:30
thrshldpsscntdngrttl_nrml,4,14:07
stppsscount_nrml,4,14:07
thrshldpsscntdngrttl_nrml,5,14:50
stppsscount_nrml,5,14:51
stppsscount_nrml,6,14:51
stppsscount_nrml,7,14:52
stppsscount_nrml,8,14:53
stppsscount_nrml,9,14:54
duplicated_entry,N/A,14:54
stppsscount_nrml,10,14:54
stppsscount_nrml,11,14:55
stppsscount_nrml,12,14:56
collision,1,15:02
task_advance,13,16:48
end,N/A,16:48
