Event,Value,Timestamp
task_advance,1,00:58
task_advance,2,01:45
danger_zone_start,ai_handler,01:55
ai_correctlogging,1,02:07
ai_correctlogging,2,02:15
thrshldpsscntttl_dngr,1,02:15
ai_incorrectlogging,1,02:15
ai_correctlogging,3,02:16
ai_correctlogging,4,02:25
task_advance,3,02:27
stppsscount_dngr,1,02:32
thrshldpsscntttl_dngr,1,02:34
ai_incorrectlogging,2,02:34
ai_correctlogging,5,02:34
danger_zone_end,ai_handler,02:37
task_advance,4,03:08
thrshldpsscntdngrttl_nrml,1,03:37
stppsscount_nrml,1,03:38
task_advance,5,04:07
danger_zone_start,operator_handler,04:17
task_advance,6,05:17
thrshldpsscntttl_dngr,1,05:30
stppsscount_dngr,1,05:30
danger_zone_end,operator_handler,05:32
CHOICE,YES,06:26
task_advance,7,07:02
wrong_entry,N/A,09:26
collision,1,09:54
collision,1,10:00
thrshldpsscntdngrttl_nrml,2,13:18
stppsscount_nrml,2,13:19
stppsscount_nrml,3,13:19
stppsscount_nrml,4,13:20
stppsscount_nrml,5,13:21
stppsscount_nrml,6,13:22
stppsscount_nrml,7,13:22
stppsscount_nrml,8,13:23
stppsscount_nrml,9,13:24
stppsscount_nrml,10,13:25
stppsscount_nrml,11,13:25
stppsscount_nrml,12,13:26
stppsscount_nrml,13,13:27
stppsscount_nrml,14,13:28
stppsscount_nrml,15,13:28
stppsscount_nrml,16,13:29
stppsscount_nrml,17,13:30
stppsscount_nrml,18,13:31
stppsscount_nrml,19,13:31
stppsscount_nrml,20,13:32
stppsscount_nrml,21,13:33
stppsscount_nrml,22,13:34
stppsscount_nrml,23,13:34
stppsscount_nrml,24,13:35
stppsscount_nrml,25,13:36
