Event,Value,Timestamp
task_advance,1,00:52
task_advance,2,01:27
danger_zone_start,operator_handler,01:37
ai_correctlogging,1,01:51
ai_correctlogging,2,01:51
thrshldpsscntttl_dngr,1,01:53
ai_incorrectlogging,1,01:53
ai_correctlogging,3,02:01
ai_correctlogging,4,02:02
thrshldpsscntttl_dngr,1,02:05
ai_incorrectlogging,2,02:05
ai_correctlogging,5,02:11
ai_correctlogging,6,02:11
stppsscount_dngr,1,02:19
thrshldpsscntttl_dngr,2,02:21
ai_incorrectlogging,3,02:21
ai_correctlogging,7,02:21
ai_correctlogging,8,02:32
ai_correctlogging,9,02:32
ai_correctlogging,10,02:32
task_advance,3,02:37
ai_correctlogging,11,02:41
ai_correctlogging,12,02:42
ai_correctlogging,13,02:46
danger_zone_end,operator_handler,02:47
task_advance,4,03:15
task_advance,5,03:53
danger_zone_start,ai_handler,04:03
thrshldpsscntttl_dngr,1,04:56
task_advance,6,05:01
danger_zone_end,ai_handler,05:16
CHOICE,YES,05:33
task_advance,7,05:49
thrshldpsscntdngrttl_nrml,1,06:01
task_advance,8,06:24
danger_zone_start,ai_handler,06:34
ai_correctlogging,14,06:45
ai_correctlogging,15,06:45
ai_correctlogging,16,06:45
thrshldpsscntttl_dngr,2,06:56
ai_incorrectlogging,4,06:56
thrshldpsscntttl_dngr,3,06:56
ai_incorrectlogging,5,06:56
ai_correctlogging,17,06:58
stppsscount_dngr,1,07:07
stppsscount_dngr,1,07:08
thrshldpsscntttl_dngr,2,07:12
ai_incorrectlogging,6,07:12
task_advance,9,07:17
ai_correctlogging,18,07:17
ai_correctlogging,19,07:17
ai_correctlogging,20,07:26
danger_zone_end,ai_handler,07:27
thrshldpsscntdngrttl_nrml,2,10:27
stppsscount_nrml,1,10:28
