Event,Value,Timestamp
task_advance,1,01:24
thrshldpsscntdngrttl_nrml,1,02:20
task_advance,2,03:14
danger_zone_start,ai_handler,03:24
thrshldpsscntttl_dngr,1,03:41
ai_incorrectlogging,1,03:41
stppsscount_dngr,1,03:41
thrshldpsscntttl_dngr,1,03:51
ai_incorrectlogging,2,03:52
stppsscount_dngr,1,03:52
thrshldpsscntttl_dngr,1,04:06
ai_incorrectlogging,3,04:06
stppsscount_dngr,1,04:06
thrshldpsscntttl_dngr,2,04:17
ai_incorrectlogging,4,04:17
stppsscount_dngr,2,04:17
task_advance,3,04:26
thrshldpsscntttl_dngr,2,04:27
ai_incorrectlogging,5,04:27
stppsscount_dngr,2,04:27
thrshldpsscntttl_dngr,2,04:37
ai_incorrectlogging,6,04:37
stppsscount_dngr,2,04:37
ai_correctlogging,1,05:13
ai_correctlogging,2,05:22
ai_correctlogging,3,05:37
task_advance,4,05:39
danger_zone_end,ai_handler,05:49
task_advance,5,06:55
thrshldpsscntdngrttl_nrml,2,07:14
collision,1,07:31
calibration,1,07:33
task_advance,6,08:36
danger_zone_start,operator_handler,08:46
thrshldpsscntttl_dngr,3,09:01
thrshldpsscntttl_dngr,3,10:54
stppsscount_dngr,3,10:56
thrshldpsscntttl_dngr,4,11:10
task_advance,7,12:18
task_advance,8,13:32
danger_zone_end,operator_handler,13:47
thrshldpsscntdngrttl_nrml,3,14:29
CHOICE,YES,15:05
thrshldpsscntdngrttl_nrml,4,15:12
task_advance,9,15:35
task_advance,10,16:58
danger_zone_start,ai_handler,17:08
thrshldpsscntttl_dngr,5,17:18
ai_incorrectlogging,7,17:18
stppsscount_dngr,3,17:18
ai_correctlogging,4,18:03
ai_correctlogging,5,18:08
ai_correctlogging,6,18:13
ai_correctlogging,7,18:59
ai_correctlogging,8,19:08
ai_correctlogging,9,19:08
ai_correctlogging,10,19:55
ai_correctlogging,11,20:03
ai_correctlogging,12,20:08
task_advance,11,20:08
collision,1,20:35
ai_correctlogging,13,20:51
ai_correctlogging,14,20:58
ai_correctlogging,15,21:08
task_advance,12,21:32
danger_zone_end,ai_handler,21:42
thrshldpsscntdngrttl_nrml,5,22:24
stppsscount_nrml,1,22:25
thrshldpsscntdngrttl_nrml,6,23:08
task_advance,13,24:04
end,N/A,24:04
